date,Hour,Usage,LagRP,LeadRP,LagPF,LeadPF,CO2,Ltype,Wstatus,Dweek
2018-11-29,12,223.49,68.4,0,95.62,0,0.0275,Maximum_Load,Weekday,Thursday
2018-11-29,13,28.73,0.25,82.51,100,0,0,Medium_Load,Weekday,Thursday
2018-11-29,14,244.57,124.45,8.14,89.12,0,0.03,Medium_Load,Weekday,Thursday
2018-11-29,15,224.79,104.88,0,90.62,0,0.0275,Medium_Load,Weekday,Thursday
2018-11-29,16,247.06,120.9,0,89.82,0,0.03,Medium_Load,Weekday,Thursday
2018-11-29,17,236.7,108.54,0,90.9,0,0.0275,Medium_Load,Weekday,Thursday
2018-11-29,18,178.14,43.49,7.21,97.15,0,0.0225,Maximum_Load,Weekday,Thursday
2018-11-29,19,202.61,85.9,0,92.07,0,0.0225,Maximum_Load,Weekday,Thursday
2018-11-29,20,183.45,50.54,0,96.41,0,0.0225,Maximum_Load,Weekday,Thursday
2018-11-29,21,154.98,31.67,6.16,97.98,0,0.0175,Medium_Load,Weekday,Thursday
2018-11-29,22,21.67,0,79.32,100,0,0,Medium_Load,Weekday,Thursday
2018-11-29,23,16.56,21.53,0.22,60.97,0,0,Maximum_Load,Weekday,Thursday
2018-11-29,24,16.06,16.99,0,0,100,0,Light_Load,Weekday,Thursday
2018-11-30,1,16.07,18.54,0,0,100,0,Light_Load,Weekday,Friday
2018-11-30,2,18.15,19.41,0,0,100,0,Light_Load,Weekday,Friday
2018-11-30,3,16.12,19.97,0,0,100,0,Light_Load,Weekday,Friday
2018-11-30,4,13.76,14.73,0,0,100,0,Light_Load,Weekday,Friday
2018-11-30,5,13.8,14.47,0,0,100,0,Light_Load,Weekday,Friday
2018-11-30,6,17.42,19.15,0,0,100,0,Light_Load,Weekday,Friday
2018-11-30,7,13.75,13.64,0,0,100,0,Light_Load,Weekday,Friday
2018-11-30,8,17.57,14.8,0.04,0,100,0,Light_Load,Weekday,Friday
2018-11-30,9,229.57,147.64,0.07,0,100,0.0275,Light_Load,Weekday,Friday
2018-11-30,10,231.63,98.11,0,92.08,0,0.0275,Medium_Load,Weekday,Friday
2018-11-30,11,243.15,112.89,0,90.7,0,0.0275,Maximum_Load,Weekday,Friday
2018-11-30,12,234.18,109.47,1.01,90.59,0,0.025,Maximum_Load,Weekday,Friday
2018-11-30,13,24.88,0,82.22,100,0,0,Medium_Load,Weekday,Friday
2018-11-30,14,203.68,68.47,7.92,94.79,0,0.0225,Medium_Load,Weekday,Friday
2018-11-30,15,199.73,60.8,0,95.67,0,0.02,Medium_Load,Weekday,Friday
2018-11-30,16,181.4,45.03,0,97.05,0,0.02,Medium_Load,Weekday,Friday
2018-11-30,17,226.84,84.31,0,93.74,0,0.025,Medium_Load,Weekday,Friday
2018-11-30,18,151.31,28.73,9.39,98.24,0,0.015,Maximum_Load,Weekday,Friday
2018-11-30,19,202.1,91.95,0,91.02,0,0.0225,Maximum_Load,Weekday,Friday
2018-11-30,20,195.12,69.15,0,94.26,0,0.0225,Maximum_Load,Weekday,Friday
2018-11-30,21,154.47,47.24,18.65,95.63,0,0.0175,Medium_Load,Weekday,Friday
2018-11-30,22,22.18,0,85.75,100,0,0,Medium_Load,Weekday,Friday
2018-11-30,23,19.43,12.42,0.65,84.26,0,0,Maximum_Load,Weekday,Friday
2018-11-30,24,15.59,10.26,1.87,0,99.29,0,Light_Load,Weekday,Friday
2018-12-01,1,15.52,10.9,1.55,0,99.5,0,Light_Load,Weekend,Saturday
2018-12-01,2,15.76,12.78,0.75,0,99.89,0,Light_Load,Weekend,Saturday
2018-12-01,3,17.21,13.18,0.29,0,99.99,0,Light_Load,Weekend,Saturday
2018-12-01,4,15.95,12.36,0.33,0,99.98,0,Light_Load,Weekend,Saturday
2018-12-01,5,13.18,9.65,0.25,0,99.98,0,Light_Load,Weekend,Saturday
2018-12-01,6,13.07,9.22,0.44,0,99.94,0,Light_Load,Weekend,Saturday
2018-12-01,7,15.27,12.03,0.68,0,99.9,0,Light_Load,Weekend,Saturday
2018-12-01,8,15.05,10.55,0.26,0,99.99,0,Light_Load,Weekend,Saturday
2018-12-01,9,18.11,8.6,26.1,0,57.01,0,Light_Load,Weekend,Saturday
2018-12-01,10,115.8,3.36,18.47,99.96,0,0.01,Medium_Load,Weekend,Saturday
2018-12-01,11,117.55,0.04,20.77,100,0,0.01,Maximum_Load,Weekend,Saturday
2018-12-01,12,85.15,0,29.92,100,0,0.0075,Maximum_Load,Weekend,Saturday
2018-12-01,13,15.01,0,54.97,100,0,0,Medium_Load,Weekend,Saturday
2018-12-01,14,90.76,0.18,36.61,100,0,0.01,Medium_Load,Weekend,Saturday
2018-12-01,15,76.35,0.62,46.41,100,0,0.0075,Medium_Load,Weekend,Saturday
2018-12-01,16,19.3,0,82.83,100,0,0,Medium_Load,Weekend,Saturday
2018-12-01,17,18.68,0,84.39,100,0,0,Medium_Load,Weekend,Saturday
2018-12-01,18,18.94,0,78.76,100,0,0,Maximum_Load,Weekend,Saturday
2018-12-01,19,20.74,0,64.26,100,0,0,Maximum_Load,Weekend,Saturday
2018-12-01,20,19.23,0,82.37,100,0,0,Maximum_Load,Weekend,Saturday
2018-12-01,21,19.18,0,82.84,100,0,0,Medium_Load,Weekend,Saturday
2018-12-01,22,19.23,0,82.19,100,0,0,Medium_Load,Weekend,Saturday
2018-12-01,23,17.21,14.01,0.36,77.55,0,0,Maximum_Load,Weekend,Saturday
2018-12-01,24,13.32,9.57,0.04,0,100,0,Light_Load,Weekend,Saturday
2018-12-02,1,13.97,10.95,0,0,100,0,Light_Load,Weekend,Sunday
2018-12-02,2,16.49,13.99,0,0,100,0,Light_Load,Weekend,Sunday
2018-12-02,3,14.46,12.2,0,0,100,0,Light_Load,Weekend,Sunday
2018-12-02,4,15.34,13.86,0,0,100,0,Light_Load,Weekend,Sunday
2018-12-02,5,16.82,16.27,0,0,100,0,Light_Load,Weekend,Sunday
2018-12-02,6,14.55,12.24,0,0,100,0,Light_Load,Weekend,Sunday
2018-12-02,7,13.68,12.31,0,0,100,0,Light_Load,Weekend,Sunday
2018-12-02,8,13.79,13.76,0,0,100,0,Light_Load,Weekend,Sunday
2018-12-02,9,19.4,12.63,21.17,0,67.56,0,Light_Load,Weekend,Sunday
2018-12-02,10,14.61,0,55.51,100,0,0,Light_Load,Weekend,Sunday
2018-12-02,11,14.52,0,64.83,100,0,0,Light_Load,Weekend,Sunday
2018-12-02,12,14.87,0,59.9,100,0,0,Light_Load,Weekend,Sunday
2018-12-02,13,19.87,0,81.4,100,0,0,Light_Load,Weekend,Sunday
2018-12-02,14,14.62,0,58.39,100,0,0,Light_Load,Weekend,Sunday
2018-12-02,15,14.36,0,58.32,100,0,0,Light_Load,Weekend,Sunday
2018-12-02,16,15.69,0,66.57,100,0,0,Light_Load,Weekend,Sunday
2018-12-02,17,16.86,0,72.94,100,0,0,Light_Load,Weekend,Sunday
2018-12-02,18,15.66,0,60.83,100,0,0,Light_Load,Weekend,Sunday
2018-12-02,19,14.51,0,47.12,100,0,0,Light_Load,Weekend,Sunday
2018-12-02,20,16.34,0,73.14,100,0,0,Light_Load,Weekend,Sunday
2018-12-02,21,16.67,0,72.53,100,0,0,Light_Load,Weekend,Sunday
2018-12-02,22,14.36,0,63.12,100,0,0,Light_Load,Weekend,Sunday
2018-12-02,23,15.05,10.66,0.22,81.6,0,0,Light_Load,Weekend,Sunday
2018-12-02,24,14.3,9.39,0.12,0,100,0,Light_Load,Weekend,Sunday
2018-12-03,1,16.35,11.6,0.04,0,100,0,Light_Load,Weekday,Monday
2018-12-03,2,13.64,9.93,0,0,100,0,Light_Load,Weekday,Monday
2018-12-03,3,15.3,11.74,0,0,100,0,Light_Load,Weekday,Monday
2018-12-03,4,13.5,10.33,0,0,100,0,Light_Load,Weekday,Monday
2018-12-03,5,16.81,12.81,0,0,100,0,Light_Load,Weekday,Monday
2018-12-03,6,13.31,9.33,0,0,100,0,Light_Load,Weekday,Monday
2018-12-03,7,13.14,8.97,0.04,0,100,0,Light_Load,Weekday,Monday
2018-12-03,8,21.53,11.26,0.18,0,100,0,Light_Load,Weekday,Monday
2018-12-03,9,210.78,130.31,0.22,0,100,0.0275,Light_Load,Weekday,Monday
2018-12-03,10,243.86,112.53,0,90.8,0,0.0275,Medium_Load,Weekday,Monday
2018-12-03,11,232.67,107.58,0,90.77,0,0.0275,Maximum_Load,Weekday,Monday
2018-12-03,12,211.74,77.66,4.21,93.88,0,0.025,Maximum_Load,Weekday,Monday
2018-12-03,13,24.59,0,82.69,100,0,0,Medium_Load,Weekday,Monday
2018-12-03,14,200.78,96.66,7.88,90.1,0,0.0225,Medium_Load,Weekday,Monday
2018-12-03,15,236.09,126.18,0,88.19,0,0.0275,Medium_Load,Weekday,Monday
2018-12-03,16,206.75,99.39,0,90.13,0,0.0225,Medium_Load,Weekday,Monday
2018-12-03,17,250.81,146.78,0,86.31,0,0.0275,Medium_Load,Weekday,Monday
2018-12-03,18,199.77,86.62,3.06,91.75,0,0.0225,Maximum_Load,Weekday,Monday
2018-12-03,19,176.22,72.94,0,92.4,0,0.0225,Maximum_Load,Weekday,Monday
2018-12-03,20,181.02,65.81,0,93.98,0,0.02,Maximum_Load,Weekday,Monday
2018-12-03,21,167.14,68.44,6.91,92.54,0,0.0175,Medium_Load,Weekday,Monday
2018-12-03,22,25.34,0,77.18,100,0,0,Medium_Load,Weekday,Monday
2018-12-03,23,18.83,23.98,0.18,61.76,0,0,Maximum_Load,Weekday,Monday
2018-12-03,24,18.36,18.18,0,0,100,0,Light_Load,Weekday,Monday
2018-12-04,1,18.43,20.09,0,0,100,0,Light_Load,Weekday,Tuesday
2018-12-04,2,19.12,18.97,0,0,100,0,Light_Load,Weekday,Tuesday
2018-12-04,3,14.51,15.77,0,0,100,0,Light_Load,Weekday,Tuesday
2018-12-04,4,14.73,16.44,0,0,100,0,Light_Load,Weekday,Tuesday
2018-12-04,5,16.27,18.04,0,0,100,0,Light_Load,Weekday,Tuesday
2018-12-04,6,18.23,19.05,0,0,100,0,Light_Load,Weekday,Tuesday
2018-12-04,7,14.43,14.68,0,0,100,0,Light_Load,Weekday,Tuesday
2018-12-04,8,17.86,15.95,0,0,100,0,Light_Load,Weekday,Tuesday
2018-12-04,9,226.9,169.74,0,0,100,0.0275,Light_Load,Weekday,Tuesday
2018-12-04,10,257.97,161.64,0,84.74,0,0.03,Medium_Load,Weekday,Tuesday
2018-12-04,11,229.21,137.12,0,85.82,0,0.0275,Maximum_Load,Weekday,Tuesday
2018-12-04,12,259.06,160.64,0,84.99,0,0.03,Maximum_Load,Weekday,Tuesday
2018-12-04,13,27.46,0,80.86,100,0,0,Medium_Load,Weekday,Tuesday
2018-12-04,14,201.42,109.77,6.77,87.81,0,0.025,Medium_Load,Weekday,Tuesday
2018-12-04,15,228.12,123.74,0,87.9,0,0.025,Medium_Load,Weekday,Tuesday
2018-12-04,16,234.11,128.4,0,87.68,0,0.0275,Medium_Load,Weekday,Tuesday
2018-12-04,17,281.27,159.99,0,86.92,0,0.0325,Medium_Load,Weekday,Tuesday
2018-12-04,18,198.14,68.12,5.33,94.57,0,0.0225,Maximum_Load,Weekday,Tuesday
2018-12-04,19,164.74,55,0,94.85,0,0.02,Maximum_Load,Weekday,Tuesday
2018-12-04,20,187.92,60.19,0,95.23,0,0.02,Maximum_Load,Weekday,Tuesday
2018-12-04,21,122.48,29.41,23.76,97.24,0,0.0125,Medium_Load,Weekday,Tuesday
2018-12-04,22,21.97,0,81.75,100,0,0,Medium_Load,Weekday,Tuesday
2018-12-04,23,17.78,18.94,0.29,68.44,0,0,Maximum_Load,Weekday,Tuesday
2018-12-04,24,15.55,14.48,0.18,0,99.99,0,Light_Load,Weekday,Tuesday
2018-12-05,1,15.66,15.94,0.04,0,100,0,Light_Load,Weekday,Wednesday
2018-12-05,2,15.27,11.81,1.05,0,99.76,0,Light_Load,Weekday,Wednesday
2018-12-05,3,17.17,11.24,0.72,0,99.91,0,Light_Load,Weekday,Wednesday
2018-12-05,4,12.95,8.57,1.11,0,99.63,0,Light_Load,Weekday,Wednesday
2018-12-05,5,12.5,7.88,1.26,0,99.5,0,Light_Load,Weekday,Wednesday
2018-12-05,6,12.28,7.38,1.66,0,99.1,0,Light_Load,Weekday,Wednesday
2018-12-05,7,16.38,9.25,1.01,0,99.81,0,Light_Load,Weekday,Wednesday
2018-12-05,8,15.73,11.23,0.65,0,99.91,0,Light_Load,Weekday,Wednesday
2018-12-05,9,204.74,134.42,0.11,0,100,0.025,Light_Load,Weekday,Wednesday
2018-12-05,10,259.6,120.35,0,90.72,0,0.03,Medium_Load,Weekday,Wednesday
2018-12-05,11,231.69,108.4,0,90.58,0,0.0275,Maximum_Load,Weekday,Wednesday
2018-12-05,12,223.31,103.79,1.44,90.68,0,0.025,Maximum_Load,Weekday,Wednesday
2018-12-05,13,57.13,3.64,60.48,99.8,0,0.0025,Medium_Load,Weekday,Wednesday
2018-12-05,14,203.69,76.9,0,93.55,0,0.0225,Medium_Load,Weekday,Wednesday
2018-12-05,15,260.27,148.68,0,86.83,0,0.03,Medium_Load,Weekday,Wednesday
2018-12-05,16,398.38,177.33,0,91.36,0,0.045,Medium_Load,Weekday,Wednesday
2018-12-05,17,252.1,111.6,0,91.44,0,0.03,Medium_Load,Weekday,Wednesday
2018-12-05,18,163.25,45.94,3.57,96.26,0,0.0175,Maximum_Load,Weekday,Wednesday
2018-12-05,19,22.28,0,65.81,100,0,0,Maximum_Load,Weekday,Wednesday
2018-12-05,20,21.93,0,82.76,100,0,0,Maximum_Load,Weekday,Wednesday
2018-12-05,21,21.21,0,82.03,100,0,0,Medium_Load,Weekday,Wednesday
2018-12-05,22,17.17,0,81.62,100,0,0,Medium_Load,Weekday,Wednesday
2018-12-05,23,16.06,16.95,0.36,68.78,0,0,Maximum_Load,Weekday,Wednesday
2018-12-05,24,15.88,14.22,0.29,0,99.98,0,Light_Load,Weekday,Wednesday
2018-12-06,1,17.96,15.91,0,0,100,0,Light_Load,Weekday,Thursday
2018-12-06,2,15.91,15.44,0.04,0,100,0,Light_Load,Weekday,Thursday
2018-12-06,3,13.43,11.1,0.04,0,100,0,Light_Load,Weekday,Thursday
2018-12-06,4,13.5,11.34,0,0,100,0,Light_Load,Weekday,Thursday
2018-12-06,5,17.03,14.97,0,0,100,0,Light_Load,Weekday,Thursday
2018-12-06,6,13.71,11.63,0,0,100,0,Light_Load,Weekday,Thursday
2018-12-06,7,13.14,9.76,0.23,0,99.98,0,Light_Load,Weekday,Thursday
2018-12-06,8,17.39,11.27,0.18,0,99.99,0,Light_Load,Weekday,Thursday
2018-12-06,9,217.98,144,0,0,100,0.025,Light_Load,Weekday,Thursday
2018-12-06,10,281.7,147.17,0,88.63,0,0.0325,Medium_Load,Weekday,Thursday
2018-12-06,11,265.89,133.52,0,89.37,0,0.03,Maximum_Load,Weekday,Thursday
2018-12-06,12,272.41,155.23,0,86.88,0,0.03,Maximum_Load,Weekday,Thursday
2018-12-06,13,30.79,0.5,77.3,99.99,0,0,Medium_Load,Weekday,Thursday
2018-12-06,14,230.14,118.77,6.41,88.86,0,0.0275,Medium_Load,Weekday,Thursday
2018-12-06,15,270.65,145.61,0,88.06,0,0.03,Medium_Load,Weekday,Thursday
2018-12-06,16,198,77.72,0,93.09,0,0.02,Medium_Load,Weekday,Thursday
2018-12-06,17,215.35,58.85,0,96.46,0,0.025,Medium_Load,Weekday,Thursday
2018-12-06,18,169.53,29.3,6.41,98.54,0,0.0175,Maximum_Load,Weekday,Thursday
2018-12-06,19,161.78,48.71,0,95.75,0,0.02,Maximum_Load,Weekday,Thursday
2018-12-06,20,167.47,41.15,0,97.11,0,0.02,Maximum_Load,Weekday,Thursday
2018-12-06,21,129.78,34.17,24.51,96.7,0,0.0125,Medium_Load,Weekday,Thursday
2018-12-06,22,22.25,0,81.21,100,0,0,Medium_Load,Weekday,Thursday
2018-12-06,23,19.92,19.58,0.25,71.32,0,0,Maximum_Load,Weekday,Thursday
2018-12-06,24,15.96,15.51,0.04,0,100,0,Light_Load,Weekday,Thursday
2018-12-07,1,16.02,16.88,0,0,100,0,Light_Load,Weekday,Friday
2018-12-07,2,16.19,18,0,0,100,0,Light_Load,Weekday,Friday
2018-12-07,3,17.65,19.19,0,0,100,0,Light_Load,Weekday,Friday
2018-12-07,4,15.52,17.43,0,0,100,0,Light_Load,Weekday,Friday
2018-12-07,5,13.75,13.24,0,0,100,0,Light_Load,Weekday,Friday
2018-12-07,6,14.72,14.79,0,0,100,0,Light_Load,Weekday,Friday
2018-12-07,7,15.16,16.09,0,0,100,0,Light_Load,Weekday,Friday
2018-12-07,8,17.15,15.55,0.11,0,100,0,Light_Load,Weekday,Friday
2018-12-07,9,221.36,112.06,0,0,100,0.025,Light_Load,Weekday,Friday
2018-12-07,10,219.56,44.9,0,97.97,0,0.025,Medium_Load,Weekday,Friday
2018-12-07,11,200.48,33.55,0.04,98.63,0,0.0225,Maximum_Load,Weekday,Friday
2018-12-07,12,200.78,45.86,2.13,97.49,0,0.0225,Maximum_Load,Weekday,Friday
2018-12-07,13,59.64,0,67.9,100,0,0.005,Medium_Load,Weekday,Friday
2018-12-07,14,204.22,50.4,3.35,97.09,0,0.0225,Medium_Load,Weekday,Friday
2018-12-07,15,210.7,61.13,0,96.04,0,0.025,Medium_Load,Weekday,Friday
2018-12-07,16,205.68,52.6,0,96.88,0,0.02,Medium_Load,Weekday,Friday
2018-12-07,17,236.09,94.78,0,92.8,0,0.0275,Medium_Load,Weekday,Friday
2018-12-07,18,182.95,47.05,9.97,96.85,0,0.02,Maximum_Load,Weekday,Friday
2018-12-07,19,211.47,82.84,0.04,93.11,0,0.025,Maximum_Load,Weekday,Friday
2018-12-07,20,189.68,49.58,0,96.75,0,0.02,Maximum_Load,Weekday,Friday
2018-12-07,21,150.95,29.63,15.38,98.13,0,0.0175,Medium_Load,Weekday,Friday
2018-12-07,22,20.67,0,84.03,100,0,0,Medium_Load,Weekday,Friday
2018-12-07,23,16.1,16.64,0.43,69.53,0,0,Maximum_Load,Weekday,Friday
2018-12-07,24,16.02,14.33,0.19,0,99.99,0,Light_Load,Weekday,Friday
2018-12-08,1,15.96,15.12,0.04,0,100,0,Light_Load,Weekend,Saturday
2018-12-08,2,17.86,15.2,0.04,0,100,0,Light_Load,Weekend,Saturday
2018-12-08,3,16.1,15.77,0,0,100,0,Light_Load,Weekend,Saturday
2018-12-08,4,14.29,12.99,0,0,100,0,Light_Load,Weekend,Saturday
2018-12-08,5,13.61,11.38,0,0,100,0,Light_Load,Weekend,Saturday
2018-12-08,6,14.26,12.96,0,0,100,0,Light_Load,Weekend,Saturday
2018-12-08,7,15.84,16.34,0,0,100,0,Light_Load,Weekend,Saturday
2018-12-08,8,13.86,11.27,0.11,0,100,0,Light_Load,Weekend,Saturday
2018-12-08,9,151.99,73.12,0.15,0,100,0.0175,Light_Load,Weekend,Saturday
2018-12-08,10,153.65,23.29,8.36,98.87,0,0.015,Medium_Load,Weekend,Saturday
2018-12-08,11,159.94,28.48,8.54,98.45,0,0.015,Maximum_Load,Weekend,Saturday
2018-12-08,12,143.03,28.58,6.37,98.06,0,0.0175,Maximum_Load,Weekend,Saturday
2018-12-08,13,19.93,0,67.5,100,0,0,Medium_Load,Weekend,Saturday
2018-12-08,14,180.9,52.71,11.02,96.01,0,0.0225,Medium_Load,Weekend,Saturday
2018-12-08,15,164.63,36.9,0,97.58,0,0.02,Medium_Load,Weekend,Saturday
2018-12-08,16,188.82,55.8,0,95.9,0,0.02,Medium_Load,Weekend,Saturday
2018-12-08,17,160.63,34.02,8.03,97.83,0,0.0175,Medium_Load,Weekend,Saturday
2018-12-08,18,25.63,0.04,76.29,100,0,0,Maximum_Load,Weekend,Saturday
2018-12-08,19,20.81,0,66.32,100,0,0,Maximum_Load,Weekend,Saturday
2018-12-08,20,16.48,0,84.42,100,0,0,Maximum_Load,Weekend,Saturday
2018-12-08,21,16.37,0,84.6,100,0,0,Medium_Load,Weekend,Saturday
2018-12-08,22,16.48,0,83.63,100,0,0,Medium_Load,Weekend,Saturday
2018-12-08,23,17.46,15.55,0.29,74.68,0,0,Maximum_Load,Weekend,Saturday
2018-12-08,24,15.13,12.64,0.46,0,99.95,0,Light_Load,Weekend,Saturday
2018-12-09,1,15.15,13.29,0.19,0,99.99,0,Light_Load,Weekend,Sunday
2018-12-09,2,15.16,13.93,0.04,0,100,0,Light_Load,Weekend,Sunday
2018-12-09,3,13.32,10.15,0.12,0,100,0,Light_Load,Weekend,Sunday
2018-12-09,4,12.27,8.5,0.49,0,99.92,0,Light_Load,Weekend,Sunday
2018-12-09,5,13.82,10.63,0.54,0,99.92,0,Light_Load,Weekend,Sunday
2018-12-09,6,14.35,11.13,0.5,0,99.94,0,Light_Load,Weekend,Sunday
2018-12-09,7,12.67,8.82,0.62,0,99.88,0,Light_Load,Weekend,Sunday
2018-12-09,8,11.98,8.28,0.57,0,99.89,0,Light_Load,Weekend,Sunday
2018-12-09,9,14.65,7.1,27.32,0,47.26,0,Light_Load,Weekend,Sunday
2018-12-09,10,14.58,0,68.54,100,0,0,Light_Load,Weekend,Sunday
2018-12-09,11,14.11,0,61.17,100,0,0,Light_Load,Weekend,Sunday
2018-12-09,12,13.93,0,59.69,100,0,0,Light_Load,Weekend,Sunday
2018-12-09,13,15.98,0,75.99,100,0,0,Light_Load,Weekend,Sunday
2018-12-09,14,14.11,0,59.47,100,0,0,Light_Load,Weekend,Sunday
2018-12-09,15,14.04,0,58.44,100,0,0,Light_Load,Weekend,Sunday
2018-12-09,16,15.05,0,69.44,100,0,0,Light_Load,Weekend,Sunday
2018-12-09,17,14.8,0,67.93,100,0,0,Light_Load,Weekend,Sunday
2018-12-09,18,14.47,0,64.69,100,0,0,Light_Load,Weekend,Sunday
2018-12-09,19,13.65,0,47.45,100,0,0,Light_Load,Weekend,Sunday
2018-12-09,20,16.13,0,84.48,100,0,0,Light_Load,Weekend,Sunday
2018-12-09,21,13.32,0,57.02,100,0,0,Light_Load,Weekend,Sunday
2018-12-09,22,14.47,0,66.85,100,0,0,Light_Load,Weekend,Sunday
2018-12-09,23,13.86,11.55,0.33,76.82,0,0,Light_Load,Weekend,Sunday
2018-12-09,24,14.11,10.76,0.75,0,99.86,0,Light_Load,Weekend,Sunday
2018-12-10,1,13.24,10.23,0.29,0,99.98,0,Light_Load,Weekday,Monday
2018-12-10,2,12.79,9.64,0.12,0,100,0,Light_Load,Weekday,Monday
2018-12-10,3,14.73,13.1,0.12,0,100,0,Light_Load,Weekday,Monday
2018-12-10,4,13.14,10.58,0.04,0,100,0,Light_Load,Weekday,Monday
2018-12-10,5,13.53,11.53,0.04,0,100,0,Light_Load,Weekday,Monday
2018-12-10,6,13.87,12.02,0,0,100,0,Light_Load,Weekday,Monday
2018-12-10,7,14.19,12.28,0.12,0,100,0,Light_Load,Weekday,Monday
2018-12-10,8,19.36,9.69,0.43,0,99.98,0,Light_Load,Weekday,Monday
2018-12-10,9,221.52,125.9,0.18,0,100,0.0275,Light_Load,Weekday,Monday
2018-12-10,10,273.75,125.75,0,90.87,0,0.03,Medium_Load,Weekday,Monday
2018-12-10,11,244.59,111.42,0,91,0,0.03,Maximum_Load,Weekday,Monday
2018-12-10,12,239.04,94.01,1.62,93.06,0,0.0275,Maximum_Load,Weekday,Monday
2018-12-10,13,41.98,0,64.51,100,0,0.005,Medium_Load,Weekday,Monday
2018-12-10,14,253.91,114.08,5.54,91.22,0,0.0275,Medium_Load,Weekday,Monday
2018-12-10,15,243.75,107.68,0,91.47,0,0.0275,Medium_Load,Weekday,Monday
2018-12-10,16,267.3,124.3,0,90.68,0,0.03,Medium_Load,Weekday,Monday
2018-12-10,17,257.37,116.21,0,91.14,0,0.03,Medium_Load,Weekday,Monday
2018-12-10,18,207.21,78.05,4.18,93.58,0,0.025,Maximum_Load,Weekday,Monday
2018-12-10,19,18.89,0,69.19,100,0,0,Maximum_Load,Weekday,Monday
2018-12-10,20,20.52,0,86.55,100,0,0,Maximum_Load,Weekday,Monday
2018-12-10,21,17.85,0,86.37,100,0,0,Medium_Load,Weekday,Monday
2018-12-10,22,18.07,0,84.57,100,0,0,Medium_Load,Weekday,Monday
2018-12-10,23,17.03,14.68,0.65,75.74,0,0,Maximum_Load,Weekday,Monday
2018-12-10,24,18.03,12.01,0.83,0,99.89,0,Light_Load,Weekday,Monday
2018-12-11,1,17.46,13.57,0.39,0,99.98,0,Light_Load,Weekday,Tuesday
2018-12-11,2,16.96,14.8,0.15,0,100,0,Light_Load,Weekday,Tuesday
2018-12-11,3,16.3,13.89,0.08,0,100,0,Light_Load,Weekday,Tuesday
2018-12-11,4,14.47,10.99,0.04,0,100,0,Light_Load,Weekday,Tuesday
2018-12-11,5,14.79,11.81,0.04,0,100,0,Light_Load,Weekday,Tuesday
2018-12-11,6,16.45,14.61,0.08,0,100,0,Light_Load,Weekday,Tuesday
2018-12-11,7,14.18,11.41,0,0,100,0,Light_Load,Weekday,Tuesday
2018-12-11,8,27.86,21.39,0.04,0,100,0.0025,Light_Load,Weekday,Tuesday
2018-12-11,9,229.47,141.08,0,0,100,0.025,Light_Load,Weekday,Tuesday
2018-12-11,10,273.3,126.9,0,90.7,0,0.03,Medium_Load,Weekday,Tuesday
2018-12-11,11,289.26,146.67,0,89.19,0,0.0325,Maximum_Load,Weekday,Tuesday
2018-12-11,12,287.93,148.32,0,88.9,0,0.0325,Maximum_Load,Weekday,Tuesday
2018-12-11,13,27.69,0.32,80.16,99.99,0,0,Medium_Load,Weekday,Tuesday
2018-12-11,14,244.11,120.71,4.93,89.64,0,0.03,Medium_Load,Weekday,Tuesday
2018-12-11,15,298.69,158.86,0,88.29,0,0.0325,Medium_Load,Weekday,Tuesday
2018-12-11,16,299.34,159.22,0,88.29,0,0.035,Medium_Load,Weekday,Tuesday
2018-12-11,17,287.21,151.84,0,88.41,0,0.03,Medium_Load,Weekday,Tuesday
2018-12-11,18,208.62,81.01,5.91,93.22,0,0.0225,Maximum_Load,Weekday,Tuesday
2018-12-11,19,178.92,67.25,0,93.61,0,0.02,Maximum_Load,Weekday,Tuesday
2018-12-11,20,211.97,80.46,0,93.49,0,0.02,Maximum_Load,Weekday,Tuesday
2018-12-11,21,166.1,40.15,7.66,97.2,0,0.015,Medium_Load,Weekday,Tuesday
2018-12-11,22,23.95,0,82.45,100,0,0,Medium_Load,Weekday,Tuesday
2018-12-11,23,20.24,16.45,0.36,77.6,0,0,Maximum_Load,Weekday,Tuesday
2018-12-11,24,16.78,13.76,0.5,0,99.96,0,Light_Load,Weekday,Tuesday
2018-12-12,1,16.63,13.56,0.4,0,99.97,0,Light_Load,Weekday,Wednesday
2018-12-12,2,18.47,13.24,0.32,0,99.98,0,Light_Load,Weekday,Wednesday
2018-12-12,3,16.89,14.11,0.19,0,99.99,0,Light_Load,Weekday,Wednesday
2018-12-12,4,16.79,14.69,0.08,0,100,0,Light_Load,Weekday,Wednesday
2018-12-12,5,14.48,11.01,0.08,0,100,0,Light_Load,Weekday,Wednesday
2018-12-12,6,15.2,12.49,0.04,0,100,0,Light_Load,Weekday,Wednesday
2018-12-12,7,14.65,11.09,0.08,0,100,0,Light_Load,Weekday,Wednesday
2018-12-12,8,20.05,12.64,0.76,0,99.93,0,Light_Load,Weekday,Wednesday
2018-12-12,9,232.74,145.78,0.14,0,100,0.0275,Light_Load,Weekday,Wednesday
2018-12-12,10,256.17,108.29,0,92.11,0,0.03,Medium_Load,Weekday,Wednesday
2018-12-12,11,241.02,94.57,0,93.09,0,0.0275,Maximum_Load,Weekday,Wednesday
2018-12-12,12,246.96,97.78,1.8,92.98,0,0.03,Maximum_Load,Weekday,Wednesday
